Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Count
103660,0<=10000,18,critical account/other credits existing(not at this bank),furniture/equipment,6361,<1000,>= 7 years,2,male : single, none,1,0<=100004,41,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103661,> 10000,12,existing credits paid back duly till now,radio/television,1297,<1000,1 < = < 4 years,3,male : married/widowed, none,4,0<=100001,23,none,rent,1,skilled employee / official,1,none,yes,0,1
103662,<0,12,existing credits paid back duly till now,car (new),900,unknown/ no savings account,1 < = < 4 years,4,male : married/widowed, none,2,0<=100003,23,none,own,1,skilled employee / official,1,none,yes,1,1
103663,NA,21,existing credits paid back duly till now,furniture/equipment,2241,<1000,>= 7 years,4,male : single, none,2,0<=100001,50,none,own,2,skilled employee / official,1,none,yes,0,1
103664,0<=10000,6,delay in paying off in the past,furniture/equipment,1050,<1000, unemployed,4,male : single, none,1,0<=100002,35,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103665,> 10000,6,critical account/other credits existing(not at this bank),education,1047,<1000,1 < = < 4 years,2,female : divorced/separated/married, none,4,0<=100002,50,none,own,1,unskilled - resident,1,none,yes,0,1
103666,NA,24,critical account/other credits existing(not at this bank),car (used)0,6314,<1000, unemployed,4,male : single,co-applicant,2,0<=100004,27,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103667,0<=10000,30,all credits at this bank paid back duly ,furniture/equipment,3496,>= 10000,1 < = < 4 years,4,male : single, none,2,0<=100003,34,stores,own,1,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
103668,NA,48,all credits at this bank paid back duly ,business,3609,<1000,1 < = < 4 years,1,female : divorced/separated/married, none,1,0<=100001,27,stores,own,1,skilled employee / official,1,none,yes,0,1
103669,<0,12,critical account/other credits existing(not at this bank),car (new),4843,<1000,>= 7 years,3,male : single,co-applicant,4,0<=100002,43,none,rent,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
103670,> 10000,30,critical account/other credits existing(not at this bank),radio/television,3017,<1000,>= 7 years,4,male : single, none,4,0<=100002,47,none,own,1,skilled employee / official,1,none,yes,0,1
103671,NA,24,critical account/other credits existing(not at this bank),business,4139,1000 <= 5000,1 < = < 4 years,3,male : single, none,3,0<=100002,27,none,own,2,unskilled - resident,1,yes; registered under the customer�s name,yes,0,1
103672,NA,36,existing credits paid back duly till now,business,5742,1000 <= 5000,4 < = < 7 years,2,male : single, none,2,0<=100003,31,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103673,NA,60,existing credits paid back duly till now,car (new),10366,<1000,>= 7 years,2,male : single, none,4,0<=100002,42,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103674,NA,6,critical account/other credits existing(not at this bank),car (new),2080,5000 <= 10000,1 < = < 4 years,1,male : married/widowed, none,2,0<=100003,24,none,own,1,skilled employee / official,1,none,yes,0,1
103675,NA,21,delay in paying off in the past,business,2580,5000 <= 10000,< 1 year,4,male : single, none,2,0<=100001,41,bank,own,1,unskilled - resident,2,none,yes,1,1
103676,NA,30,critical account/other credits existing(not at this bank),radio/television,4530,<1000,4 < = < 7 years,4,female : divorced/separated/married, none,4,0<=100003,26,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103677,NA,24,critical account/other credits existing(not at this bank),furniture/equipment,5150,<1000,>= 7 years,4,male : single, none,4,0<=100003,33,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103678,0<=10000,72,existing credits paid back duly till now,radio/television,5595,1000 <= 5000,1 < = < 4 years,2,male : married/widowed, none,2,0<=100003,24,none,own,1,skilled employee / official,1,none,yes,1,1
103679,<0,24,existing credits paid back duly till now,radio/television,2384,<1000,>= 7 years,4,male : single, none,4,0<=100001,64,bank,rent,1,unskilled - resident,1,none,yes,0,1
103680,NA,18,existing credits paid back duly till now,radio/television,1453,<1000,< 1 year,3,female : divorced/separated/married, none,1,0<=100001,26,none,own,1,skilled employee / official,1,none,yes,0,1
103681,NA,6,existing credits paid back duly till now,education,1538,<1000,< 1 year,1,female : divorced/separated/married, none,2,0<=100004,56,none,own,1,skilled employee / official,1,none,yes,0,1
103682,NA,12,existing credits paid back duly till now,radio/television,2279,unknown/ no savings account,1 < = < 4 years,4,male : single, none,4,0<=100004,37,none,for free,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103683,NA,15,delay in paying off in the past,radio/television,1478,<1000,1 < = < 4 years,4,male : married/widowed, none,3,0<=100001,33,bank,own,2,skilled employee / official,1,none,yes,0,1
103684,NA,24,critical account/other credits existing(not at this bank),radio/television,5103,<1000,< 1 year,3,male : married/widowed, none,3,0<=100004,47,none,for free,3,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103685,0<=10000,36,delay in paying off in the past,business,9857,1000 <= 5000,4 < = < 7 years,1,male : single, none,3,0<=100002,31,none,own,2,unskilled - resident,2,yes; registered under the customer�s name,yes,0,1
103686,NA,60,existing credits paid back duly till now,car (new),6527,unknown/ no savings account,1 < = < 4 years,4,male : single, none,4,0<=100004,34,none,for free,1,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
103687,> 10000,10,critical account/other credits existing(not at this bank),radio/television,1347,unknown/ no savings account,4 < = < 7 years,4,male : single, none,2,0<=100002,27,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103688,0<=10000,36,delay in paying off in the past,car (new),2862,1000 <= 5000,>= 7 years,4,male : single, none,3,0<=100004,30,none,for free,1,skilled employee / official,1,none,yes,0,1
103689,NA,9,existing credits paid back duly till now,radio/television,2753,1000 <= 5000,>= 7 years,3,male : single,co-applicant,4,0<=100003,35,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103690,<0,12,existing credits paid back duly till now,car (new),3651,>= 10000,1 < = < 4 years,1,male : single, none,3,0<=100002,31,none,own,1,skilled employee / official,2,none,yes,0,1
103691,<0,15,critical account/other credits existing(not at this bank),furniture/equipment,975,<1000,1 < = < 4 years,2,male : divorced/separated, none,3,0<=100002,25,none,own,2,skilled employee / official,1,none,yes,0,1
103692,0<=10000,15,existing credits paid back duly till now,repairs,2631,1000 <= 5000,1 < = < 4 years,3,female : divorced/separated/married, none,2,0<=100001,25,none,own,1,unskilled - resident,1,none,yes,0,1
103693,0<=10000,24,existing credits paid back duly till now,radio/television,2896,1000 <= 5000,< 1 year,2,male : single, none,1,0<=100003,29,none,own,1,skilled employee / official,1,none,yes,0,1
103694,<0,6,critical account/other credits existing(not at this bank),car (new),4716,unknown/ no savings account,< 1 year,1,male : single, none,3,0<=100001,44,none,own,2,unskilled - resident,2,none,yes,0,1
103695,NA,24,existing credits paid back duly till now,radio/television,2284,<1000,4 < = < 7 years,4,male : single, none,2,0<=100003,28,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103696,NA,6,existing credits paid back duly till now,car (used),1236,5000 <= 10000,1 < = < 4 years,2,male : single, none,4,0<=100002,50,none,rent,1,skilled employee / official,1,none,yes,0,1
103697,0<=10000,12,existing credits paid back duly till now,radio/television,1103,<1000,4 < = < 7 years,4,male : single,guarantor,3,0<=100001,29,none,own,2,skilled employee / official,1,none,no,0,1
103698,NA,12,critical account/other credits existing(not at this bank),car (new),926,<1000, unemployed,1,female : divorced/separated/married, none,2,0<=100002,38,none,own,1, unemployed/ unskilled - non-resident,1,none,yes,0,1
103699,NA,18,critical account/other credits existing(not at this bank),radio/television,1800,<1000,1 < = < 4 years,4,male : single, none,2,0<=100003,24,none,own,2,skilled employee / official,1,none,yes,0,1
103700,> 10000,15,existing credits paid back duly till now,education,1905,<1000,>= 7 years,4,male : single, none,4,0<=100003,40,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103701,NA,12,existing credits paid back duly till now,furniture/equipment,1123,5000 <= 10000,1 < = < 4 years,4,female : divorced/separated/married, none,4,0<=100003,29,none,rent,1,unskilled - resident,1,none,yes,1,1
103702,<0,48,critical account/other credits existing(not at this bank),car (used),6331,<1000,>= 7 years,4,male : single, none,4,0<=100004,46,none,for free,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
103703,> 10000,24,existing credits paid back duly till now,radio/television,1377,1000 <= 5000,>= 7 years,4,female : divorced/separated/married, none,2,0<=100004,47,none,for free,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103704,0<=10000,30,delay in paying off in the past,business,2503,1000 <= 5000,>= 7 years,4,male : single, none,2,0<=100002,41,stores,own,2,skilled employee / official,1,none,yes,0,1
103705,0<=10000,27,existing credits paid back duly till now,business,2528,<1000,< 1 year,4,female : divorced/separated/married, none,1,0<=100002,32,none,own,1,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
103706,NA,15,existing credits paid back duly till now,car (new),5324,5000 <= 10000,>= 7 years,1,female : divorced/separated/married, none,4,0<=100004,35,none,for free,1,skilled employee / official,1,none,yes,0,1
103707,0<=10000,48,existing credits paid back duly till now,car (new),6560,1000 <= 5000,4 < = < 7 years,3,male : single, none,2,0<=100002,24,none,own,1,skilled employee / official,1,none,yes,1,1
103708,0<=10000,12, no credits taken/all credits paid back duly,furniture/equipment,2969,<1000,< 1 year,4,female : divorced/separated/married, none,3,0<=100002,25,none,rent,2,skilled employee / official,1,none,yes,1,1
103709,0<=10000,9,existing credits paid back duly till now,radio/television,1206,<1000,>= 7 years,4,female : divorced/separated/married, none,4,0<=100001,25,none,own,1,skilled employee / official,1,none,yes,0,1
103710,0<=10000,9,existing credits paid back duly till now,radio/television,2118,<1000,1 < = < 4 years,2,male : single, none,2,0<=100001,37,none,own,1,unskilled - resident,2,none,yes,0,1
103711,NA,18,critical account/other credits existing(not at this bank),radio/television,629,5000 <= 10000,>= 7 years,4,male : single, none,3,0<=100002,32,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103712,<0,6,all credits at this bank paid back duly ,education,1198,<1000,>= 7 years,4,female : divorced/separated/married, none,4,0<=100004,35,none,for free,1,skilled employee / official,1,none,yes,1,1
103713,NA,21,existing credits paid back duly till now,car (used),2476,unknown/ no savings account,>= 7 years,4,male : single, none,4,0<=100001,46,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103714,<0,9,critical account/other credits existing(not at this bank),radio/television,1138,<1000,1 < = < 4 years,4,male : single, none,4,0<=100001,25,none,own,2,unskilled - resident,1,none,yes,0,1
103715,0<=10000,60,existing credits paid back duly till now,car (new),14027,<1000,4 < = < 7 years,4,male : single, none,2,0<=100004,27,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
103716,NA,30,critical account/other credits existing(not at this bank),car (used),7596,unknown/ no savings account,>= 7 years,1,male : single, none,4,0<=100003,63,none,own,2,skilled employee / official,1,none,yes,0,1
103717,NA,30,critical account/other credits existing(not at this bank),radio/television,3077,unknown/ no savings account,>= 7 years,3,male : single, none,2,0<=100003,40,none,own,2,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
103718,NA,18,existing credits paid back duly till now,radio/television,1505,<1000,1 < = < 4 years,4,male : single, none,2,0<=100004,32,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
103719,> 10000,24,critical account/other credits existing(not at this bank),radio/television,3148,unknown/ no savings account,1 < = < 4 years,3,male : single, none,2,0<=100003,31,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
103720,0<=10000,20, no credits taken/all credits paid back duly,car (used),6148,1000 <= 5000,>= 7 years,3,male : married/widowed, none,4,0<=100003,31,bank,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
